dataset,series,date,value
consumption,餐饮收入（亿元）,2021-11-01,4843.1
consumption,餐饮收入（亿元）,2021-12-01,4841.1
consumption,餐饮收入（亿元）,2022-03-01,2935.3
consumption,餐饮收入（亿元）,2022-04-01,2608.9
consumption,餐饮收入（亿元）,2022-05-01,3012.3
consumption,餐饮收入（亿元）,2022-06-01,3765.7
consumption,餐饮收入（亿元）,2022-07-01,3694.2
consumption,餐饮收入（亿元）,2022-08-01,3747.6
consumption,餐饮收入（亿元）,2022-09-01,3767.3
consumption,餐饮收入（亿元）,2022-10-01,4099.4
consumption,餐饮收入（亿元）,2022-11-01,4435.3
consumption,餐饮收入（亿元）,2022-12-01,4157.1
consumption,餐饮收入（亿元）,2023-03-01,3707.1
consumption,餐饮收入（亿元）,2023-04-01,3751.5
consumption,餐饮收入（亿元）,2023-05-01,4070.1
consumption,餐饮收入（亿元）,2023-06-01,4370.8
consumption,餐饮收入（亿元）,2023-07-01,4277.4
consumption,餐饮收入（亿元）,2023-08-01,4212.1
consumption,餐饮收入（亿元）,2023-09-01,4286.8
consumption,餐饮收入（亿元）,2023-10-01,4799.6
consumption,餐饮收入（亿元）,2023-11-01,5579.9
consumption,餐饮收入（亿元）,2023-12-01,5405.1
consumption,餐饮收入（亿元）,2024-03-01,3964.0
consumption,餐饮收入（亿元）,2024-04-01,3915.2
consumption,餐饮收入（亿元）,2024-05-01,4274.0
consumption,餐饮收入（亿元）,2024-06-01,4608.5
consumption,餐饮收入（亿元）,2024-07-01,4403.4
consumption,餐饮收入（亿元）,2024-08-01,4351.3
consumption,餐饮收入（亿元）,2024-09-01,4417.4
consumption,餐饮收入（亿元）,2024-10-01,4952.1
consumption,餐饮收入（亿元）,2024-11-01,5801.6
consumption,餐饮收入（亿元）,2024-12-01,5548.5
consumption,餐饮收入（亿元）,2025-03-01,4235.5
consumption,餐饮收入（亿元）,2025-04-01,4167.0
consumption,餐饮收入（亿元）,2025-05-01,4578.2
consumption,餐饮收入（亿元）,2025-06-01,4707.6
consumption,餐饮收入（亿元）,2025-07-01,4504.1
consumption,餐饮收入（亿元）,2025-08-01,4495.7
consumption,餐饮收入（亿元）,2025-09-01,4508.6
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2023-03-01,10.6
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2023-04-01,8.6
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2023-05-01,8.6
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2023-06-01,7.7
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2023-07-01,6.4
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2023-08-01,7.5
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2023-09-01,8.2
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2023-10-01,10.7
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2023-11-01,10.4
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2023-12-01,10.4
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2024-02-01,12.0
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2024-03-01,14.1
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2024-04-01,13.9
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2024-05-01,12.7
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2024-06-01,12.6
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2024-07-01,13.3
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2024-08-01,12.8
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2024-09-01,12.0
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2024-10-01,11.9
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2024-11-01,11.7
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2024-12-01,11.6
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2025-02-01,9.0
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2025-03-01,8.1
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2025-04-01,8.4
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2025-05-01,7.9
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2025-06-01,6.2
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2025-07-01,4.6
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2025-08-01,1.6
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2025-09-01,-0.7
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2025-10-01,-2.0
fai_ytd_growth,专用设备制造业固定资产投资额累计增长(%),2025-11-01,-4.0
fai_ytd_growth,制造业固定资产投资额累计增长(%),2023-03-01,7.0
fai_ytd_growth,制造业固定资产投资额累计增长(%),2023-04-01,6.4
fai_ytd_growth,制造业固定资产投资额累计增长(%),2023-05-01,6.0
fai_ytd_growth,制造业固定资产投资额累计增长(%),2023-06-01,6.0
fai_ytd_growth,制造业固定资产投资额累计增长(%),2023-07-01,5.7
fai_ytd_growth,制造业固定资产投资额累计增长(%),2023-08-01,5.9
fai_ytd_growth,制造业固定资产投资额累计增长(%),2023-09-01,6.2
fai_ytd_growth,制造业固定资产投资额累计增长(%),2023-10-01,6.2
fai_ytd_growth,制造业固定资产投资额累计增长(%),2023-11-01,6.3
fai_ytd_growth,制造业固定资产投资额累计增长(%),2023-12-01,6.5
fai_ytd_growth,制造业固定资产投资额累计增长(%),2024-02-01,9.4
fai_ytd_growth,制造业固定资产投资额累计增长(%),2024-03-01,9.9
fai_ytd_growth,制造业固定资产投资额累计增长(%),2024-04-01,9.7
fai_ytd_growth,制造业固定资产投资额累计增长(%),2024-05-01,9.6
fai_ytd_growth,制造业固定资产投资额累计增长(%),2024-06-01,9.5
fai_ytd_growth,制造业固定资产投资额累计增长(%),2024-07-01,9.3
fai_ytd_growth,制造业固定资产投资额累计增长(%),2024-08-01,9.1
fai_ytd_growth,制造业固定资产投资额累计增长(%),2024-09-01,9.2
fai_ytd_growth,制造业固定资产投资额累计增长(%),2024-10-01,9.3
fai_ytd_growth,制造业固定资产投资额累计增长(%),2024-11-01,9.3
fai_ytd_growth,制造业固定资产投资额累计增长(%),2024-12-01,9.2
fai_ytd_growth,制造业固定资产投资额累计增长(%),2025-02-01,9.0
fai_ytd_growth,制造业固定资产投资额累计增长(%),2025-03-01,9.1
fai_ytd_growth,制造业固定资产投资额累计增长(%),2025-04-01,8.8
fai_ytd_growth,制造业固定资产投资额累计增长(%),2025-05-01,8.5
fai_ytd_growth,制造业固定资产投资额累计增长(%),2025-06-01,7.5
fai_ytd_growth,制造业固定资产投资额累计增长(%),2025-07-01,6.2
fai_ytd_growth,制造业固定资产投资额累计增长(%),2025-08-01,5.1
fai_ytd_growth,制造业固定资产投资额累计增长(%),2025-09-01,4.0
fai_ytd_growth,制造业固定资产投资额累计增长(%),2025-10-01,2.7
fai_ytd_growth,制造业固定资产投资额累计增长(%),2025-11-01,1.9
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2023-03-01,19.0
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2023-04-01,18.5
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2023-05-01,17.9
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2023-06-01,20.0
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2023-07-01,19.2
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2023-08-01,19.1
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2023-09-01,20.4
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2023-10-01,18.7
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2023-11-01,17.9
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2023-12-01,19.4
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2024-02-01,7.0
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2024-03-01,7.4
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2024-04-01,5.7
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2024-05-01,5.8
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2024-06-01,6.5
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2024-07-01,5.0
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2024-08-01,5.4
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2024-09-01,5.8
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2024-10-01,5.9
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2024-11-01,7.2
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2024-12-01,7.5
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2025-02-01,27.0
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2025-03-01,24.5
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2025-04-01,23.6
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2025-05-01,23.4
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2025-06-01,22.2
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2025-07-01,21.7
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2025-08-01,20.2
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2025-09-01,19.2
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2025-10-01,17.5
fai_ytd_growth,汽车制造业固定资产投资额累计增长(%),2025-11-01,15.3
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2023-03-01,43.1
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2023-04-01,42.1
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2023-05-01,38.9
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2023-06-01,38.9
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2023-07-01,39.1
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2023-08-01,38.6
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2023-09-01,38.1
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2023-10-01,36.6
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2023-11-01,34.6
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2023-12-01,32.2
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2024-02-01,24.1
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2024-03-01,13.9
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2024-04-01,10.1
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2024-05-01,8.1
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2024-06-01,3.5
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2024-07-01,1.4
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2024-08-01,-0.3
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2024-09-01,-1.6
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2024-10-01,-2.8
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2024-11-01,-3.4
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2024-12-01,-3.9
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2025-02-01,-8.6
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2025-03-01,-7.4
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2025-04-01,-7.5
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2025-05-01,-8.6
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2025-06-01,-7.8
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2025-07-01,-8.7
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2025-08-01,-8.8
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2025-09-01,-9.5
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2025-10-01,-9.4
fai_ytd_growth,电气机械和器材制造业固定资产投资额累计增长(%),2025-11-01,-9.5
fai_ytd_growth,计算机、通信和其他电子设备制造业固定资产投资额累计增长(%),2023-03-01,14.5
fai_ytd_growth,计算机、通信和其他电子设备制造业固定资产投资额累计增长(%),2023-04-01,14.2
fai_ytd_growth,计算机、通信和其他电子设备制造业固定资产投资额累计增长(%),2023-05-01,10.5
fai_ytd_growth,计算机、通信和其他电子设备制造业固定资产投资额累计增长(%),2023-06-01,9.4
fai_ytd_growth,计算机、通信和其他电子设备制造业固定资产投资额累计增长(%),2023-07-01,9.8
fai_ytd_growth,计算机、通信和其他电子设备制造业固定资产投资额累计增长(%),2023-08-01,9.5
fai_ytd_growth,计算机、通信和其他电子设备制造业固定资产投资额累计增长(%),2023-09-01,10.2
